,label
5797,1
5798,0
5799,1
5800,1
5801,1
5802,1
5803,0
5804,0
5805,1
5806,0
5807,0
5808,1
5809,0
5810,1
5811,1
5812,0
5813,1
5814,1
5815,1
5816,1
5817,0
5818,1
5819,1
5820,0
5821,0
5822,1
5823,0
5824,1
5825,0
5826,1
5827,0
5828,1
5829,1
5830,1
5831,1
5832,1
5833,1
5834,0
5835,1
5836,1
5837,1
5838,1
5839,1
5840,1
5841,0
5842,0
5843,1
5844,1
5845,1
5846,1
5847,0
5848,0
5849,1
5850,0
5851,0
5852,1
5853,1
5854,1
5855,0
5856,0
5857,1
5858,1
5859,0
5860,1
5861,0
5862,1
5863,0
5864,0
5865,0
5866,0
5867,1
5868,1
5869,1
5870,1
5871,1
5872,0
5873,1
5874,0
5875,1
5876,0
5877,0
5878,1
5879,1
5880,0
5881,1
5882,1
5883,1
5884,0
5885,1
5886,1
5887,0
5888,0
5889,0
5890,1
5891,0
5892,1
5893,1
5894,0
5895,0
5896,1
5897,1
5898,0
5899,1
5900,1
5901,1
5902,1
5903,1
5904,0
5905,1
5906,1
5907,1
5908,0
5909,1
5910,0
5911,0
5912,0
5913,0
5914,1
5915,0
5916,1
5917,1
5918,0
5919,0
5920,0
5921,1
5922,0
5923,1
5924,0
5925,1
5926,0
5927,1
5928,1
5929,0
5930,1
5931,0
5932,0
5933,1
5934,0
5935,1
5936,1
5937,1
5938,1
5939,1
5940,0
5941,0
5942,1
5943,0
5944,1
5945,0
5946,1
5947,0
5948,0
5949,1
5950,0
5951,0
5952,1
5953,1
5954,0
5955,1
5956,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5964,1
5965,0
5966,0
5967,1
5968,0
5969,1
5970,1
5971,1
5972,1
5973,0
5974,1
5975,1
5976,0
5977,1
5978,0
5979,1
5980,1
5981,0
5982,1
5983,1
5984,1
5985,0
5986,0
5987,1
5988,1
5989,0
5990,0
5991,0
5992,1
5993,1
5994,0
5995,0
5996,1
5997,0
5998,1
5999,0
6000,1
6001,0
6002,1
6003,1
6004,0
6005,0
6006,0
6007,1
6008,0
6009,0
6010,1
6011,0
6012,1
6013,0
6014,1
6015,0
6016,1
6017,1
6018,0
6019,1
6020,0
6021,1
6022,1
6023,1
6024,1
6025,1
6026,1
6027,1
6028,1
6029,1
6030,1
6031,1
6032,1
6033,0
6034,1
6035,1
6036,0
6037,0
6038,0
6039,0
6040,0
6041,1
6042,1
6043,1
6044,1
6045,0
6046,0
6047,1
6048,1
6049,1
6050,0
6051,0
6052,0
6053,0
6054,1
6055,0
6056,1
6057,1
6058,1
6059,1
6060,1
6061,0
6062,0
6063,0
6064,0
6065,1
6066,0
6067,0
6068,1
6069,1
6070,0
6071,1
6072,0
6073,1
6074,0
6075,0
6076,1
6077,1
6078,1
6079,0
6080,0
6081,1
6082,0
6083,0
6084,1
6085,1
6086,1
6087,0
6088,1
6089,1
6090,1
6091,1
6092,1
6093,1
6094,1
6095,0
6096,1
6097,1
6098,1
6099,1
6100,1
6101,1
6102,0
6103,0
6104,0
6105,1
6106,0
6107,1
6108,1
6109,1
6110,1
6111,1
6112,0
6113,1
6114,0
6115,0
6116,0
6117,1
6118,0
6119,0
6120,1
6121,1
6122,1
6123,1
6124,0
6125,0
6126,1
6127,0
6128,0
6129,1
6130,0
6131,1
6132,1
6133,0
6134,1
6135,0
6136,0
6137,1
6138,0
6139,0
6140,1
6141,0
6142,0
6143,1
6144,1
6145,0
6146,0
6147,0
6148,1
6149,1
6150,1
6151,1
6152,1
6153,1
6154,1
6155,0
6156,1
6157,0
6158,0
6159,1
6160,1
6161,1
6162,1
6163,1
6164,1
6165,1
6166,0
6167,0
6168,1
6169,1
6170,1
6171,0
6172,1
6173,0
6174,0
6175,1
6176,1
6177,1
6178,0
6179,0
6180,1
6181,1
6182,1
6183,1
6184,1
6185,1
6186,1
6187,1
6188,0
6189,0
6190,1
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,0
6198,1
6199,1
6200,1
6201,1
6202,1
6203,1
6204,1
6205,1
6206,1
6207,1
6208,0
6209,1
6210,0
6211,0
6212,0
6213,1
6214,0
6215,1
6216,0
6217,1
6218,1
6219,1
6220,1
6221,1
6222,0
6223,0
6224,0
6225,0
6226,1
6227,1
6228,1
6229,1
6230,1
6231,1
6232,0
6233,1
6234,0
6235,1
6236,1
6237,1
6238,0
6239,1
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,1
6247,1
6248,1
6249,0
6250,0
6251,0
6252,0
6253,1
6254,0
6255,0
6256,1
6257,1
6258,1
6259,1
6260,1
6261,0
6262,0
6263,1
6264,1
6265,1
6266,0
6267,1
6268,1
6269,0
6270,1
6271,1
6272,0
6273,1
6274,0
6275,0
6276,1
6277,1
6278,1
6279,0
6280,0
6281,0
6282,0
6283,0
6284,1
6285,1
6286,0
6287,0
6288,0
6289,1
6290,1
6291,0
6292,0
6293,0
6294,1
6295,1
6296,1
6297,1
6298,1
6299,0
6300,0
6301,0
6302,0
6303,1
6304,0
6305,0
6306,0
6307,1
6308,0
6309,1
6310,0
6311,0
6312,0
6313,1
6314,1
6315,0
6316,0
6317,0
6318,0
6319,1
6320,1
6321,0
6322,1
6323,1
6324,1
6325,0
6326,1
6327,0
6328,1
6329,1
6330,0
6331,1
6332,0
6333,0
6334,0
6335,0
6336,1
6337,0
6338,0
6339,1
6340,1
6341,1
6342,1
6343,0
6344,0
6345,0
6346,1
6347,1
6348,0
6349,0
6350,1
6351,0
6352,1
6353,0
6354,1
6355,1
6356,0
6357,1
6358,1
6359,1
6360,0
6361,0
6362,0
6363,0
6364,1
6365,1
6366,0
6367,0
6368,0
6369,1
6370,1
6371,1
6372,0
6373,1
6374,1
6375,0
6376,0
6377,0
6378,1
6379,0
6380,0
6381,1
6382,1
6383,1
6384,0
6385,0
6386,0
6387,0
6388,1
6389,1
6390,0
6391,1
6392,0
6393,0
6394,1
6395,0
6396,1
6397,0
6398,1
6399,0
6400,1
6401,1
6402,1
6403,0
6404,1
6405,1
6406,0
6407,1
6408,0
6409,0
6410,1
6411,0
6412,1
6413,1
6414,1
6415,0
6416,1
6417,0
6418,0
6419,1
6420,1
6421,1
6422,1
6423,0
6424,0
6425,1
6426,1
6427,1
6428,0
6429,1
6430,0
6431,1
6432,1
6433,1
6434,1
6435,0
6436,1
6437,1
6438,0
6439,1
6440,1
6441,0
6442,1
6443,1
6444,1
6445,0
6446,0
6447,0
6448,1
6449,1
6450,1
6451,1
6452,1
6453,1
6454,0
6455,1
6456,1
6457,0
6458,0
6459,1
6460,0
6461,0
6462,1
6463,1
6464,0
6465,1
6466,1
6467,0
6468,1
6469,1
6470,1
6471,0
6472,1
6473,0
6474,1
6475,1
6476,0
6477,0
6478,1
6479,0
6480,0
6481,1
6482,0
6483,0
6484,0
6485,0
6486,1
6487,0
6488,1
6489,0
6490,1
6491,1
6492,1
6493,1
6494,0
6495,0
6496,0
6497,0
6498,0
6499,1
6500,1
6501,1
6502,1
6503,0
6504,0
6505,1
6506,1
6507,0
6508,0
6509,1
6510,0
6511,1
6512,1
6513,1
6514,1
6515,1
6516,0
6517,1
6518,1
6519,1
6520,1
6521,1
6522,1
6523,1
6524,0
6525,1
6526,0
6527,1
6528,1
6529,1
6530,0
6531,0
6532,0
6533,0
6534,0
6535,1
6536,1
6537,1
6538,1
6539,1
6540,1
6541,1
6542,0
6543,1
6544,1
6545,1
6546,1
6547,1
6548,1
6549,1
6550,0
6551,1
6552,0
6553,1
6554,0
6555,1
6556,1
6557,0
6558,1
6559,1
6560,1
6561,0
6562,0
6563,1
6564,0
6565,1
6566,1
6567,1
6568,1
6569,0
6570,0
6571,1
6572,1
6573,0
6574,0
6575,0
6576,0
6577,1
6578,1
6579,0
6580,1
6581,0
6582,1
6583,1
6584,0
6585,1
6586,1
6587,1
6588,1
6589,0
6590,0
6591,1
6592,1
6593,1
6594,1
6595,0
6596,0
6597,0
6598,0
6599,1
6600,1
6601,1
6602,0
6603,1
6604,1
6605,1
6606,0
6607,1
6608,0
6609,0
6610,1
6611,1
6612,1
6613,1
6614,1
6615,1
6616,0
6617,1
6618,1
6619,0
6620,1
6621,0
6622,1
6623,0
6624,1
6625,1
6626,0
6627,0
6628,0
6629,0
6630,1
6631,0
6632,1
6633,1
6634,0
6635,1
6636,1
6637,1
6638,0
6639,1
6640,0
6641,1
6642,1
6643,0
6644,0
6645,1
6646,0
6647,1
6648,0
6649,0
6650,1
6651,1
6652,1
6653,0
6654,1
6655,1
6656,0
6657,0
6658,0
6659,1
6660,1
6661,1
6662,1
6663,1
6664,0
6665,0
6666,1
6667,1
6668,0
6669,0
6670,1
6671,1
6672,1
6673,0
6674,0
6675,1
6676,1
6677,0
6678,1
6679,1
6680,1
6681,1
6682,1
6683,1
6684,0
6685,0
6686,1
6687,1
6688,1
6689,0
6690,0
6691,0
6692,0
6693,1
6694,0
6695,1
6696,0
6697,0
6698,0
6699,1
6700,1
6701,0
6702,0
6703,0
6704,0
6705,0
6706,1
6707,0
6708,0
6709,0
6710,1
6711,1
6712,0
6713,0
6714,1
6715,1
6716,0
6717,1
6718,1
6719,0
6720,0
6721,0
6722,1
6723,0
6724,0
6725,1
6726,0
6727,0
6728,1
6729,1
6730,1
6731,1
6732,1
6733,0
6734,0
6735,1
6736,0
6737,0
6738,1
6739,1
6740,1
6741,0
6742,1
6743,1
6744,0
6745,1
6746,0
6747,1
6748,1
6749,1
6750,0
6751,0
6752,1
6753,1
6754,0
6755,0
6756,1
6757,1
6758,0
6759,1
6760,0
6761,1
6762,1
6763,1
6764,1
6765,0
6766,0
6767,1
6768,0
6769,1
6770,0
6771,0
6772,0
6773,1
6774,0
6775,1
6776,0
6777,1
6778,1
6779,1
6780,1
6781,1
6782,0
6783,0
6784,0
6785,1
6786,1
6787,0
6788,1
6789,0
6790,0
6791,1
6792,1
6793,1
6794,1
6795,1
6796,0
6797,0
6798,1
6799,0
6800,1
6801,0
6802,0
6803,0
6804,1
6805,1
6806,1
6807,1
6808,1
6809,1
6810,1
6811,0
6812,0
6813,0
6814,1
6815,0
6816,1
6817,0
6818,1
6819,1
6820,1
6821,0
6822,0
6823,0
6824,1
6825,0
6826,1
6827,1
6828,1
6829,1
6830,0
6831,0
6832,1
6833,0
6834,0
6835,0
6836,0
6837,1
6838,1
6839,1
6840,1
6841,1
6842,1
6843,1
6844,1
6845,1
6846,0
6847,1
6848,1
6849,1
6850,0
6851,0
6852,1
6853,1
6854,0
6855,1
6856,0
6857,1
6858,1
6859,1
6860,1
6861,0
6862,1
6863,1
6864,1
6865,0
6866,0
6867,0
6868,0
6869,1
6870,1
6871,1
6872,1
6873,1
6874,1
6875,1
6876,1
6877,0
6878,0
6879,0
6880,1
6881,1
6882,1
6883,0
6884,1
6885,1
6886,0
6887,0
6888,1
6889,0
6890,1
6891,0
6892,0
6893,1
6894,0
6895,0
6896,1
6897,1
6898,0
6899,0
6900,1
6901,1
6902,1
6903,0
6904,0
6905,1
6906,1
6907,1
6908,0
6909,1
6910,1
6911,1
6912,1
6913,1
6914,1
6915,0
6916,1
6917,0
6918,0
6919,1
6920,0
6921,1
6922,0
6923,0
6924,1
6925,1
6926,0
6927,0
6928,0
6929,1
6930,1
6931,0
6932,1
6933,0
6934,1
6935,0
6936,0
6937,0
6938,0
6939,1
6940,1
6941,0
6942,0
6943,1
6944,0
6945,1
6946,1
6947,0
6948,1
6949,1
6950,0
6951,1
6952,1
6953,0
6954,1
6955,0
6956,0
6957,0
6958,1
6959,1
6960,1
6961,1
6962,1
6963,0
6964,0
6965,0
6966,0
6967,0
6968,1
6969,1
6970,1
6971,1
6972,0
6973,0
6974,0
6975,0
6976,1
6977,1
6978,0
6979,0
6980,1
6981,0
6982,0
6983,1
6984,1
6985,0
6986,0
6987,0
6988,1
6989,1
6990,0
6991,1
6992,0
6993,1
6994,1
6995,0
6996,1
6997,0
6998,0
6999,0
7000,1
7001,0
7002,0
7003,1
7004,1
7005,1
7006,0
7007,0
7008,1
7009,0
7010,1
7011,0
7012,0
7013,0
7014,1
7015,0
7016,1
7017,0
7018,0
7019,1
7020,1
7021,1
7022,1
7023,0
7024,0
7025,1
7026,0
7027,0
7028,1
7029,0
7030,1
7031,0
7032,0
7033,1
7034,0
7035,0
7036,1
7037,1
7038,0
7039,0
7040,1
7041,0
7042,1
7043,1
7044,1
7045,0
7046,1
7047,0
7048,1
7049,0
7050,1
7051,0
7052,1
7053,1
7054,1
7055,0
7056,0
7057,1
7058,1
7059,1
7060,1
7061,0
7062,1
7063,0
7064,0
7065,1
7066,1
7067,0
7068,1
7069,1
7070,1
7071,1
7072,1
7073,0
7074,1
7075,0
7076,1
7077,0
7078,1
7079,0
7080,0
7081,1
7082,1
7083,1
7084,1
7085,1
7086,0
7087,1
7088,1
7089,0
7090,1
7091,1
7092,0
7093,0
7094,1
7095,1
7096,0
7097,1
7098,1
7099,1
7100,1
7101,1
7102,0
7103,0
7104,1
7105,1
7106,0
7107,1
7108,0
7109,1
7110,1
7111,1
7112,1
7113,0
7114,1
7115,1
7116,1
7117,0
7118,1
7119,1
7120,1
7121,1
7122,0
7123,1
7124,0
7125,1
7126,1
7127,0
7128,1
7129,1
7130,1
7131,1
7132,0
7133,1
7134,1
7135,1
7136,1
7137,1
7138,0
7139,0
7140,1
7141,1
7142,1
7143,0
7144,1
7145,0
7146,1
7147,1
7148,1
7149,1
7150,0
7151,1
7152,1
7153,0
7154,0
7155,1
7156,1
7157,1
7158,0
7159,1
7160,0
7161,1
7162,1
7163,0
7164,1
7165,0
7166,0
7167,1
7168,0
7169,1
7170,1
7171,1
7172,1
7173,0
7174,0
7175,1
7176,1
7177,0
7178,1
7179,0
7180,0
7181,1
7182,1
7183,1
7184,0
7185,1
7186,1
7187,0
7188,0
7189,1
7190,1
7191,0
7192,1
7193,0
7194,0
7195,0
7196,1
7197,1
7198,1
7199,0
7200,0
7201,0
7202,1
7203,0
7204,0
7205,0
7206,0
7207,1
7208,1
7209,0
7210,1
7211,0
7212,0
7213,1
7214,0
7215,1
7216,1
7217,0
7218,0
7219,1
7220,0
7221,0
7222,0
7223,0
7224,1
7225,1
7226,0
7227,1
7228,0
7229,1
7230,0
7231,0
7232,1
7233,0
7234,0
7235,1
7236,0
7237,0
7238,1
7239,1
7240,0
7241,0
7242,1
7243,1
7244,0
7245,1
7246,1
7247,1
7248,1
7249,1
7250,1
7251,0
7252,0
7253,1
7254,1
7255,1
7256,1
7257,0
7258,0
7259,0
7260,0
7261,0
7262,0
7263,1
7264,1
7265,1
7266,1
7267,1
7268,0
7269,1
7270,1
7271,0
7272,1
7273,1
7274,0
7275,0
7276,1
7277,1
7278,1
7279,0
7280,0
7281,1
7282,0
7283,0
7284,0
7285,0
7286,1
7287,1
7288,1
7289,1
7290,0
7291,1
7292,1
7293,1
7294,1
7295,1
7296,1
7297,0
7298,0
7299,0
7300,1
7301,1
7302,1
7303,1
7304,1
7305,1
7306,1
7307,1
7308,1
7309,1
7310,1
7311,1
7312,1
7313,0
7314,0
7315,1
7316,1
7317,1
7318,1
7319,1
7320,1
7321,1
7322,1
7323,0
7324,1
7325,0
7326,1
7327,0
7328,0
7329,1
7330,1
7331,1
7332,1
7333,0
7334,1
7335,1
7336,1
7337,0
7338,1
7339,1
7340,0
7341,1
7342,1
7343,0
7344,1
7345,1
7346,0
7347,1
7348,0
7349,0
7350,0
7351,1
7352,1
7353,1
7354,0
7355,1
7356,0
7357,0
7358,1
7359,0
7360,1
7361,1
7362,0
7363,0
7364,0
7365,1
7366,1
7367,1
7368,1
7369,1
7370,1
7371,1
7372,1
7373,1
7374,1
7375,1
7376,0
7377,0
7378,0
7379,1
7380,1
7381,0
7382,1
7383,0
7384,0
7385,0
7386,1
7387,1
7388,1
7389,0
7390,0
7391,1
7392,0
7393,0
7394,0
7395,1
7396,1
7397,0
7398,0
7399,0
7400,1
7401,1
7402,1
7403,1
7404,1
7405,1
7406,0
7407,1
7408,1
7409,1
7410,0
7411,0
7412,1
7413,1
7414,0
7415,1
7416,0
7417,1
7418,0
7419,1
7420,1
7421,1
7422,0
7423,1
7424,1
7425,0
7426,0
7427,0
7428,1
7429,1
7430,1
7431,1
7432,1
7433,1
7434,0
7435,1
7436,1
7437,1
7438,0
7439,1
7440,1
7441,0
7442,0
7443,0
7444,0
7445,1
7446,0
7447,1
7448,0
7449,0
7450,1
7451,0
7452,1
7453,0
7454,1
7455,1
7456,1
7457,1
7458,0
7459,1
7460,0
7461,0
7462,0
7463,0
7464,1
7465,0
7466,1
7467,1
7468,1
7469,0
7470,0
7471,0
7472,1
7473,0
7474,1
7475,0
7476,1
7477,1
7478,0
7479,1
7480,0
7481,0
7482,1
7483,0
7484,1
7485,0
7486,1
7487,1
7488,0
7489,1
7490,0
7491,0
7492,1
7493,1
7494,0
7495,0
7496,1
7497,0
7498,1
7499,0
7500,0
7501,1
7502,1
7503,1
7504,0
7505,0
7506,1
7507,0
7508,0
7509,0
7510,1
7511,0
7512,1
7513,0
7514,0
7515,1
7516,1
7517,0
7518,1
7519,0
7520,1
7521,0
7522,1
7523,1
7524,1
7525,0
7526,0
7527,1
7528,1
7529,1
7530,1
7531,1
7532,1
7533,0
7534,1
7535,1
7536,1
7537,1
7538,1
7539,0
7540,0
7541,0
7542,1
7543,1
7544,0
7545,1
7546,1
7547,0
7548,0
7549,0
7550,1
7551,1
7552,1
7553,0
7554,0
7555,1
7556,1
7557,1
7558,1
7559,1
7560,1
7561,1
7562,1
7563,0
7564,1
7565,0
7566,1
7567,1
7568,0
7569,0
7570,1
7571,0
7572,0
7573,0
7574,1
7575,1
7576,1
7577,0
7578,0
7579,0
7580,0
7581,1
7582,0
7583,1
7584,1
7585,1
7586,1
7587,1
7588,1
7589,0
7590,1
7591,0
7592,0
7593,1
7594,1
7595,0
7596,0
7597,1
7598,0
7599,1
7600,1
7601,1
7602,0
7603,1
7604,0
7605,0
7606,0
7607,1
7608,0
7609,0
7610,0
7611,1
7612,1
7613,0
7614,0
7615,1
7616,1
7617,1
7618,0
7619,0
7620,1
7621,1
7622,1
7623,1
7624,0
7625,0
7626,0
7627,0
7628,0
7629,0
7630,1
7631,1
7632,1
7633,1
7634,0
7635,0
7636,1
7637,0
7638,0
7639,1
7640,1
7641,0
7642,0
7643,0
7644,1
7645,1
7646,0
7647,1
7648,0
7649,0
7650,1
7651,0
7652,1
7653,0
7654,1
7655,1
7656,1
7657,1
7658,0
7659,0
7660,1
7661,0
7662,1
7663,0
7664,1
7665,1
7666,0
7667,1
7668,1
7669,0
7670,0
7671,0
7672,1
7673,1
7674,1
7675,1
7676,1
7677,0
7678,0
7679,1
7680,1
7681,1
7682,1
7683,0
7684,0
7685,1
7686,1
7687,1
7688,1
7689,0
7690,1
7691,1
7692,1
7693,1
7694,0
7695,0
7696,1
7697,0
7698,0
7699,0
7700,1
7701,1
7702,0
7703,0
7704,0
7705,0
7706,0
7707,1
7708,1
7709,1
7710,1
7711,1
7712,1
7713,0
7714,1
7715,0
7716,1
7717,1
7718,0
7719,0
7720,0
7721,1
7722,1
7723,1
7724,0
7725,1
7726,1
7727,0
7728,0
7729,0
7730,1
7731,0
7732,1
7733,1
7734,1
7735,0
7736,1
7737,0
7738,0
7739,1
7740,1
7741,0
7742,1
7743,0
7744,1
7745,0
7746,0
7747,1
7748,0
7749,0
7750,1
7751,0
7752,0
7753,0
7754,0
7755,0
7756,1
7757,1
7758,0
7759,0
7760,0
7761,1
7762,1
7763,1
7764,1
7765,1
7766,0
7767,1
7768,0
7769,0
7770,0
7771,1
7772,1
7773,1
7774,0
7775,1
7776,0
7777,0
7778,1
7779,0
7780,1
7781,1
7782,0
7783,0
7784,0
7785,0
7786,0
7787,1
7788,0
7789,0
7790,1
7791,0
7792,1
7793,1
7794,1
7795,0
7796,1
7797,1
7798,1
7799,1
7800,1
7801,0
7802,1
7803,0
7804,1
7805,1
7806,1
7807,1
7808,0
7809,1
7810,0
7811,0
7812,1
7813,1
7814,1
7815,1
7816,1
7817,0
7818,1
7819,0
7820,1
7821,0
7822,0
7823,1
7824,0
7825,1
7826,0
7827,1
7828,1
7829,0
7830,0
7831,1
7832,1
7833,1
7834,0
7835,1
7836,1
7837,0
7838,1
7839,1
7840,1
7841,1
7842,0
7843,0
7844,1
7845,1
7846,1
7847,0
7848,0
7849,1
7850,1
7851,0
7852,1
7853,1
7854,1
7855,0
7856,1
7857,0
7858,1
7859,1
7860,1
7861,0
7862,1
7863,1
7864,1
7865,1
7866,1
7867,0
7868,1
7869,0
7870,0
7871,1
7872,1
7873,1
7874,1
7875,1
7876,0
7877,0
7878,0
7879,1
7880,0
7881,1
7882,0
7883,1
7884,1
7885,0
7886,0
7887,1
7888,0
7889,0
7890,0
7891,1
7892,0
7893,1
7894,1
7895,1
7896,0
7897,0
7898,0
7899,0
7900,0
7901,1
7902,0
7903,1
7904,1
7905,1
7906,0
7907,0
7908,1
7909,1
7910,1
7911,1
7912,0
7913,1
7914,1
7915,0
7916,1
7917,1
7918,1
7919,0
7920,0
7921,1
7922,0
7923,1
7924,1
7925,0
7926,0
7927,1
7928,1
7929,0
7930,0
7931,1
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,1
7939,1
7940,1
7941,0
7942,0
7943,0
7944,0
7945,1
7946,1
7947,1
7948,1
7949,0
7950,0
7951,1
7952,1
7953,0
7954,1
7955,0
7956,0
7957,1
7958,1
7959,1
7960,1
7961,1
7962,1
7963,0
7964,0
7965,0
7966,1
7967,0
7968,0
7969,1
7970,1
7971,0
7972,0
7973,0
7974,0
7975,0
7976,1
7977,1
7978,0
7979,0
7980,1
7981,0
7982,1
7983,1
7984,0
7985,0
7986,1
7987,1
7988,0
7989,0
7990,1
7991,1
7992,0
7993,0
7994,1
7995,0
7996,1
7997,1
7998,1
7999,0
8000,1
8001,1
8002,0
8003,1
8004,0
8005,0
8006,0
8007,0
8008,0
8009,0
8010,1
8011,0
8012,0
8013,1
8014,0
8015,0
8016,1
8017,0
8018,1
8019,1
8020,0
8021,0
8022,0
8023,0
8024,0
8025,0
8026,1
8027,1
8028,0
8029,1
8030,1
8031,0
8032,1
8033,1
8034,0
8035,0
8036,1
8037,1
8038,1
8039,0
8040,1
8041,1
8042,0
8043,0
8044,0
8045,0
8046,1
8047,0
8048,1
8049,1
8050,1
8051,1
8052,0
8053,1
8054,0
8055,1
8056,1
8057,0
8058,1
8059,1
8060,1
8061,0
8062,0
8063,1
8064,0
8065,1
8066,1
8067,1
8068,0
8069,1
8070,1
8071,1
8072,0
8073,1
8074,1
8075,0
8076,0
8077,0
8078,0
8079,0
8080,0
8081,0
8082,1
8083,0
8084,0
8085,1
8086,1
8087,0
8088,0
8089,1
8090,1
8091,0
8092,0
8093,1
8094,1
8095,1
8096,1
8097,1
8098,1
8099,1
8100,0
8101,0
8102,0
8103,0
8104,0
8105,1
8106,1
8107,1
8108,1
8109,1
8110,0
8111,0
8112,1
8113,1
8114,0
8115,1
8116,1
8117,1
8118,1
8119,0
8120,1
8121,1
8122,1
8123,0
8124,0
8125,1
8126,1
8127,0
8128,0
8129,0
8130,0
8131,0
8132,1
8133,0
8134,0
8135,1
8136,1
8137,1
8138,1
8139,1
8140,1
8141,1
8142,0
8143,1
8144,0
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8151,1
8152,1
8153,1
8154,1
8155,0
8156,0
8157,0
8158,0
8159,0
8160,1
8161,1
8162,1
8163,0
8164,0
8165,0
8166,0
8167,1
8168,0
8169,0
8170,1
8171,1
8172,0
8173,1
8174,0
8175,0
8176,1
8177,1
8178,0
8179,1
8180,0
8181,0
8182,0
8183,1
8184,1
8185,0
8186,0
8187,1
8188,1
8189,0
8190,0
8191,0
8192,1
8193,1
8194,0
8195,0
8196,0
8197,1
8198,0
8199,0
8200,0
8201,1
8202,0
8203,1
8204,1
8205,0
8206,1
8207,0
8208,0
8209,0
8210,1
8211,1
8212,1
8213,1
8214,0
8215,1
8216,0
8217,1
8218,1
8219,1
8220,0
8221,1
8222,0
8223,1
8224,0
8225,1
8226,1
8227,1
8228,0
8229,0
8230,0
8231,0
8232,1
8233,0
8234,0
8235,0
8236,0
8237,0
8238,1
8239,0
8240,1
8241,0
8242,0
8243,0
8244,0
8245,1
8246,0
8247,1
8248,1
8249,0
8250,0
8251,0
8252,1
8253,1
8254,0
8255,1
8256,1
8257,0
8258,1
8259,1
8260,1
8261,1
8262,0
8263,1
8264,1
8265,1
8266,0
8267,1
8268,0
8269,1
8270,1
8271,1
8272,1
8273,1
8274,1
8275,1
8276,1
8277,0
8278,1
8279,1
8280,1
8281,1
8282,1
8283,0
8284,1
8285,0
8286,1
8287,1
8288,1
8289,1
8290,1
8291,1
8292,0
8293,1
8294,1
8295,0
8296,0
8297,0
8298,1
8299,0
8300,0
8301,1
8302,1
8303,1
8304,1
8305,0
8306,0
8307,0
8308,1
8309,0
8310,0
8311,1
8312,0
8313,1
8314,0
8315,1
8316,0
8317,1
8318,1
8319,0
8320,0
8321,1
8322,0
8323,1
8324,1
8325,0
8326,0
8327,0
8328,0
8329,1
8330,1
8331,1
8332,0
8333,0
8334,0
8335,0
8336,1
8337,1
8338,0
8339,1
8340,0
8341,1
8342,0
8343,0
8344,1
8345,0
8346,0
8347,0
8348,0
8349,1
8350,0
8351,1
8352,1
8353,1
8354,1
8355,1
8356,1
8357,1
8358,1
8359,0
8360,1
8361,0
8362,1
8363,1
8364,1
8365,0
8366,0
8367,0
8368,1
8369,0
8370,1
8371,1
8372,1
8373,1
8374,1
8375,1
8376,1
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,1
8385,0
8386,0
8387,1
8388,1
8389,0
8390,0
8391,0
8392,1
8393,1
8394,1
8395,1
8396,0
8397,1
8398,1
8399,1
8400,1
8401,1
8402,0
8403,1
8404,0
8405,0
8406,0
8407,1
8408,0
8409,1
8410,0
8411,1
8412,0
8413,1
8414,0
8415,0
8416,1
8417,0
8418,0
8419,0
8420,1
8421,1
8422,1
8423,1
8424,1
8425,1
8426,1
8427,0
8428,1
8429,1
8430,1
8431,1
8432,1
8433,1
8434,1
8435,1
8436,1
8437,0
8438,0
8439,0
8440,0
8441,0
8442,1
8443,0
8444,1
8445,1
8446,0
8447,1
8448,0
8449,0
8450,1
8451,0
8452,1
8453,0
8454,0
8455,1
8456,0
8457,0
8458,1
8459,0
8460,1
8461,0
8462,0
8463,1
8464,1
8465,1
8466,1
8467,1
8468,1
8469,1
8470,1
8471,0
8472,0
8473,0
8474,1
8475,0
8476,1
8477,0
8478,1
8479,0
8480,1
8481,0
8482,1
8483,1
8484,1
8485,1
8486,1
8487,1
8488,0
8489,1
8490,0
8491,1
8492,1
8493,1
8494,1
8495,1
8496,1
8497,0
8498,0
8499,0
8500,0
8501,0
8502,1
8503,1
8504,1
8505,1
8506,0
8507,1
8508,1
8509,1
8510,1
8511,1
8512,1
8513,0
8514,1
8515,0
8516,1
8517,1
8518,1
8519,0
8520,1
8521,1
8522,1
8523,1
8524,0
8525,1
8526,1
8527,0
8528,0
8529,1
8530,0
8531,1
8532,1
8533,0
8534,0
8535,0
8536,1
8537,1
8538,0
8539,0
8540,0
8541,1
8542,0
8543,1
8544,1
8545,0
8546,1
8547,0
8548,0
8549,0
8550,1
8551,0
8552,1
8553,0
8554,1
8555,1
8556,1
8557,1
8558,1
8559,1
8560,1
8561,0
8562,0
8563,0
8564,1
8565,0
8566,0
8567,0
8568,0
8569,0
8570,1
8571,1
8572,0
8573,1
8574,1
8575,0
8576,0
8577,0
8578,0
8579,1
8580,1
8581,1
8582,0
8583,1
8584,1
8585,1
8586,0
8587,1
8588,0
8589,0
8590,0
8591,1
8592,0
8593,0
8594,1
8595,1
